n;Lista wiązana;Tablica dynamiczna
48551;40;73520
48550;40;73560
48549;30;73530
48548;30;73479
48547;30;73509
48546;40;76736
48545;50;73550
48544;30;73550
48543;30;73460
48542;30;73520
48541;30;73580
48540;30;73510
48539;30;73540
48538;30;73520
48537;30;73520
48536;30;73460
48535;30;73550
48534;30;73530
48533;40;76686
48532;50;73550
48531;30;73520
48530;30;73490
48529;30;73470
48528;30;73470
48527;30;73439
48526;30;73499
48525;30;73459
48524;30;73459
48523;31;76595
48522;51;73529
48521;41;73489
48520;30;73459
48519;30;76736
48518;31;73519
48517;30;73429
48516;30;73470
48515;30;73470
48514;30;73450
48513;40;73459
48512;30;73489
48511;30;73439
48510;30;73459
48509;31;73459
48508;30;73430
48507;30;73460
48506;30;76636
48505;40;73429
48504;30;73479
48503;30;73469
48502;30;73509
48501;30;73449
48500;31;73429
48499;30;73460
48498;30;73470
48497;40;73429
48496;30;73449
48495;30;73429
48494;30;73479
48493;30;73450
48492;30;76455
48491;40;73469
48490;40;73459
48489;30;73469
48488;30;73469
48487;30;73449
48486;30;73420
48485;30;73450
48484;30;73419
48483;30;73409
48482;30;73479
48481;30;73439
48480;30;73340
48479;30;76545
48478;30;73399
48477;30;73409
48476;40;73390
48475;30;73430
48474;30;73419
48473;30;73379
48472;30;73369
48471;30;73420
48470;30;73389
48469;30;73379
48468;30;73389
48467;30;73410
48466;30;73409
48465;30;76575
48464;30;73379
48463;30;73390
48462;30;73389
48461;40;73409
48460;30;73409
48459;30;73350
48458;30;73409
48457;30;73359
48456;30;73399
48455;30;73340
48454;30;73329
48453;30;73409
48452;30;76626
48451;30;73330
48450;30;73419
48449;30;73339
48448;30;74190
48447;40;73329
48446;40;73339
48445;30;73399
48444;30;73359
48443;30;73399
48442;30;73380
48441;30;73349
48440;40;73349
48439;30;73359
48438;40;76535
48437;50;73359
48436;30;73389
48435;30;73379
48434;30;73359
48433;30;73329
48432;30;73349
48431;30;73349
48430;30;73359
48429;41;73289
48428;30;73359
48427;30;73359
48426;40;73289
48425;30;76505
48424;40;73379
48423;30;73339
48422;30;73309
48421;30;73349
48420;30;73340
48419;40;73289
48418;30;73349
48417;30;73309
48416;30;73279
48415;40;73340
48414;30;73299
48413;30;73339
48412;30;73339
48411;30;76515
48410;30;73359
48409;30;73350
48408;30;73309
48407;30;73319
48406;30;73309
48405;30;73299
48404;30;73279
48403;30;73279
48402;30;73269
48401;40;73279
48400;30;73269
48399;30;73299
48398;30;73269
48397;30;76325
48396;40;73300
48395;30;73319
48394;30;73259
48393;40;73319
48392;30;73279
48391;30;73229
48390;30;73289
48389;30;73309
48388;30;73309
48387;30;73300
48386;30;73249
48385;40;73269
48384;30;78158
48383;30;73269
48382;40;73249
48381;30;73279
48380;30;73239
48379;30;73249
48378;30;73279
48377;40;73239
48376;40;75393
48375;60;74091
48374;30;73299
48373;30;73289
48372;30;73239
48371;30;73259
48370;30;76636
48369;40;73239
48368;30;73279
48367;30;73229
48366;50;73209
48365;40;73300
48364;40;73249
48363;41;73199
48362;30;73219
48361;30;73239
48360;30;73209
48359;30;73269
48358;40;73229
48357;30;76936
48356;30;73239
48355;40;73219
48354;30;73239
48353;30;73219
48352;30;73229
48351;30;73219
48350;30;73199
48349;30;73149
48348;30;73199
48347;30;73199
48346;30;73209
48345;40;73199
48344;30;73199
48343;30;76425
48342;41;73229
48341;30;73199
48340;30;73189
48339;30;73219
48338;30;73199
48337;31;73188
48336;40;73149
48335;30;73179
48334;31;73229
48333;30;73199
48332;30;73189
48331;30;73239
48330;30;76355
48329;30;73138
48328;30;73189
48327;40;73139
48326;31;73148
48325;30;73159
48324;30;73179
48323;30;73138
48322;40;73139
48321;30;73189
48320;30;73199
48319;30;73189
48318;30;73179
48317;30;73188
48316;30;89159
48315;30;73169
48314;30;73189
48313;30;73129
48312;31;73118
48311;40;73159
48310;40;73149
48309;30;73159
48308;30;73179
48307;30;73129
48306;30;73169
48305;30;73108
48304;30;73189
48303;30;76545
48302;30;73169
48301;30;73109
48300;41;73168
48299;30;73149
48298;40;75944
48297;60;73269
48296;30;73169
48295;30;73149
48294;40;73109
48293;30;73168
48292;30;73119
48291;30;73139
48290;30;73079
48289;30;77167
48288;30;73119
48287;30;73108
48286;40;73119
48285;40;73129
48284;30;73079
48283;161;73129
48282;30;73099
48281;30;73129
48280;30;73068
48279;30;73078
48278;30;73149
48277;30;73139
48276;30;76165
48275;50;73069
48274;31;73138
48273;40;73129
48272;30;73109
48271;30;73129
48270;31;73038
48269;30;73078
48268;30;73028
48267;40;73119
