n;Lista wiązana;Tablica dynamiczna
1152;55.43;2375.47
1153;67.83;2373.47
1154;42.83;2368.53
1155;41.07;2381.17
1156;41.07;2376.2
1157;36.07;2380.5
1158;35.47;2389.6
1159;34.0;2382.5
1160;34.43;2388.5
1161;33.7;2390.03
1162;37.67;2393.43
1163;35.73;2476.7
1164;35.47;2398.13
1165;34.47;2402.43
1166;35.07;2497.67
1167;35.03;2401.33
1168;35.13;2406.23
1169;34.73;2406.57
1170;36.03;2411.27
1171;33.03;2412.33
1172;36.03;2412.57
1173;35.37;2415.93
1174;34.67;2416.63
1175;117.2;2418.27
1176;36.03;2422.27
1177;36.07;2420.6
1178;35.73;2424.9
1179;34.07;2528.13
1180;35.7;2421.53
1181;34.33;2430.27
1182;35.03;2432.93
1183;35.0;2428.9
1184;35.43;2437.87
1185;34.73;2439.93
1186;36.43;2446.6
1187;34.7;2442.5
1188;35.07;2445.57
1189;35.77;2449.27
1190;35.4;2452.23
1191;34.37;2438.6
1192;37.77;2453.63
1193;36.73;2449.9
1194;35.73;2460.03
1195;35.73;2462.3
1196;34.4;2452.27
1197;35.7;2457.1
1198;35.03;2565.23
1199;35.77;2568.23
1200;36.07;2471.03
1201;34.03;2473.6
1202;33.37;2471.97
1203;36.03;2475.0
1204;35.0;2473.73
1205;36.1;2474.63
1206;34.4;2574.77
1207;35.13;2584.6
1208;36.03;2490.0
1209;36.07;2490.7
1210;34.37;2489.5
1211;34.03;2490.73
1212;34.7;2488.37
1213;35.77;2498.7
1214;36.1;2499.2
1215;35.4;2499.0
1216;34.33;2504.0
1217;34.73;2506.73
1218;36.47;2506.0
1219;36.37;2517.1
1220;35.03;2506.2
1221;36.07;2520.73
1222;34.37;2516.43
1223;34.1;2515.47
1224;35.13;2516.0
1225;35.03;2522.4
1226;36.03;2524.1
1227;33.73;2526.17
1228;35.37;2526.2
1229;33.4;2526.77
1230;36.43;2528.07
1231;35.03;2530.07
1232;37.0;2531.5
1233;35.03;2531.57
1234;36.4;2542.07
1235;34.67;2540.6
1236;36.77;2533.07
1237;35.07;2540.8
1238;35.4;2544.83
1239;35.07;2551.3
1240;35.37;2549.77
1241;34.07;2549.87
1242;35.77;2555.2
1243;33.73;2553.43
1244;35.67;2556.87
1245;33.7;2568.3
1246;34.37;2565.27
1247;35.07;2557.8
1248;34.73;2569.17
1249;35.07;2563.8
1250;35.07;2566.9
1251;33.77;2569.53
1252;36.03;2571.87
1253;36.07;2570.83
1254;34.77;2685.7
1255;35.7;2580.1
1256;35.33;2577.87
